segment,exposure_at_risk,rm_note,default,loan_vintage_month,borrower_id,pd_score,split,band
Credit Card,104738.33,"Routine review call completed, no material change flagged.",0,4,16314,0.9950248756218906,train,Watch
SME,215993.83,"Routine review call completed, no material change flagged.",0,7,16315,0.9950248756218906,train,Watch
Credit Card,63951.33,"RM flags declining GST turnover, down 17% over two quarters.",0,9,16316,8.99581589958159,train,Watch
Credit Card,57472.33,Borrower confirmed employment status unchanged.,0,8,16317,1.1142061281337048,train,Watch
Agri,110094.67,Standard KYC refresh completed this month.,0,7,16318,0.5107252298263534,train,Watch
SME,165058.0,Borrower confirmed employment status unchanged.,0,5,16319,0.1779359430604982,train,Watch
Consumer Durable,234573.67,Standard KYC refresh completed this month.,0,1,16320,2.922374429223744,train,Watch
Credit Card,51784.17,"RM flags declining GST turnover, down 19% over two quarters.",0,2,16321,2.6530612244897958,train,Watch
Consumer Durable,92339.17,"Routine review call completed, no material change flagged.",1,2,16322,38.450704225352105,train,Elevated
Retail Personal,32772.33,"RM flags declining GST turnover, down 19% over two quarters.",0,8,16323,40.44526901669759,train,Elevated
Consumer Durable,26733.33,Borrower confirmed employment status unchanged.,0,4,16324,8.99581589958159,train,Watch
SME,57943.67,Borrower confirmed employment status unchanged.,0,1,16325,31.38093202223172,train,Elevated
Credit Card,39465.67,Repeated bounced auto-debit on the linked account this cycle.,0,2,16326,40.9967845659164,train,Elevated
Credit Card,44279.5,"Routine review call completed, no material change flagged.",0,8,16327,4.29769392033543,train,Watch
SME,55379.17,"Routine review call completed, no material change flagged.",0,7,16328,1.1142061281337048,train,Watch
Consumer Durable,18234.83,Borrower reports 1 consecutive late payments this quarter.,0,7,16329,8.99581589958159,train,Watch
Credit Card,69146.5,Standard KYC refresh completed this month.,0,9,16330,2.922374429223744,train,Watch
SME,39000.0,Client mentioned cash flow stress and requested a payment holiday.,0,7,16331,38.450704225352105,train,Elevated
Agri,229548.5,"Routine review call completed, no material change flagged.",0,7,16332,0.0,train,Watch
Credit Card,15500.0,Borrower reports 3 consecutive late payments this quarter.,0,8,16333,40.9967845659164,train,Elevated
Retail Personal,73831.5,Borrower confirmed employment status unchanged.,0,4,16334,2.922374429223744,train,Watch
SME,40899.67,Client mentioned cash flow stress and requested a payment holiday.,0,7,16335,3.5175879396984926,train,Watch
SME,181425.33,Standard KYC refresh completed this month.,0,3,16336,29.166666666666668,train,Watch
Credit Card,10943.17,"RM flags declining GST turnover, down 36% over two quarters.",0,3,16337,38.450704225352105,train,Elevated
SME,124614.67,Borrower confirmed employment status unchanged.,0,5,16338,5.764966740576496,train,Watch
SME,282238.83,Borrower confirmed employment status unchanged.,0,4,16339,0.1779359430604982,train,Watch
Credit Card,158005.83,"RM flags declining GST turnover, down 41% over two quarters.",1,8,16340,65.625,train,Elevated
SME,73790.5,Standard KYC refresh completed this month.,0,9,16341,0.9485094850948509,train,Watch
SME,129074.17,Standard KYC refresh completed this month.,0,1,16342,0.0,train,Watch
Consumer Durable,55264.0,"Routine review call completed, no material change flagged.",1,9,16343,7.322654462242566,train,Watch
SME,82284.83,Standard KYC refresh completed this month.,0,1,16344,0.9485094850948509,train,Watch
Retail Personal,63985.0,Standard KYC refresh completed this month.,1,1,16345,4.29769392033543,train,Watch
Consumer Durable,75014.67,"RM flags declining GST turnover, down 22% over two quarters.",1,6,16346,68.6046511627907,train,High
Consumer Durable,166645.0,Standard KYC refresh completed this month.,0,8,16347,0.9950248756218906,train,Watch
Retail Personal,53221.33,"RM notes new stable income source, salary credit regularized.",0,5,16348,0.9950248756218906,train,Watch
SME,228825.67,Borrower confirmed employment status unchanged.,0,5,16349,5.128205128205128,train,Watch
Credit Card,54350.0,RM notes irregular business income and rising informal borrowing.,0,9,16350,31.38093202223172,train,Elevated
Agri,88724.0,Standard KYC refresh completed this month.,0,7,16351,0.0,train,Watch
Consumer Durable,38099.67,"Routine review call completed, no material change flagged.",0,6,16352,2.6530612244931495,train,Watch
Consumer Durable,50906.83,RM notes irregular business income and rising informal borrowing.,1,4,16353,40.44526901669759,train,Elevated
Retail Personal,153031.33,Client mentioned cash flow stress and requested a payment holiday.,1,5,16354,86.51162790697674,train,High
Retail Personal,62818.67,Borrower confirmed employment status unchanged.,0,5,16355,2.6530612244897958,train,Watch
Consumer Durable,25100.17,Repeated bounced auto-debit on the linked account this cycle.,0,2,16356,8.99581589958159,train,Watch
Agri,137923.17,Borrower reports steady GST turnover growth of 10% this quarter.,0,9,16357,0.1779359430604982,train,Watch
Credit Card,56045.0,Standard KYC refresh completed this month.,0,3,16358,0.9485094850948509,train,Watch
Credit Card,75736.67,Borrower confirmed employment status unchanged.,0,1,16359,17.647058823529413,train,Watch
SME,155968.33,Standard KYC refresh completed this month.,0,9,16360,0.0,train,Watch
SME,60601.0,Standard KYC refresh completed this month.,0,5,16361,2.922374429223744,train,Watch
Retail Personal,31887.83,Standard KYC refresh completed this month.,0,9,16362,24.342105263157894,train,Watch
SME,101701.33,Standard KYC refresh completed this month.,0,2,16363,0.9485094850948509,train,Watch
Consumer Durable,47598.5,Client mentioned cash flow stress and requested a payment holiday.,0,5,16364,31.38093202223172,train,Elevated
Credit Card,12412.83,"Routine review call completed, no material change flagged.",0,5,16365,2.6530612244897958,train,Watch
Consumer Durable,21507.0,Repeated bounced auto-debit on the linked account this cycle.,1,6,16366,77.57575757575758,train,High
Retail Personal,134074.0,Standard KYC refresh completed this month.,0,6,16367,0.9950248756218906,train,Watch
Retail Personal,247163.17,Borrower confirmed employment status unchanged.,0,6,16368,19.600499375780274,train,Watch
SME,69409.67,RM notes irregular business income and rising informal borrowing.,1,5,16369,86.51162790697674,train,High
Credit Card,22638.17,"RM flags declining GST turnover, down 17% over two quarters.",0,5,16370,32.454923717059636,train,Elevated
Retail Personal,29702.67,Borrower confirmed employment status unchanged.,0,1,16371,15.178571428571427,train,Watch
SME,70521.67,"Routine review call completed, no material change flagged.",1,1,16372,31.38093202223172,train,Elevated
Retail Personal,28701.33,"RM flags declining GST turnover, down 17% over two quarters.",1,5,16373,31.38093202223172,train,Elevated
Credit Card,52751.5,Standard KYC refresh completed this month.,0,9,16374,0.0,train,Watch
Consumer Durable,117987.33,"Routine review call completed, no material change flagged.",0,4,16375,4.29769392033543,train,Watch
Retail Personal,56785.83,"Routine review call completed, no material change flagged.",0,7,16376,17.647058823529413,train,Watch
Consumer Durable,65197.17,Standard KYC refresh completed this month.,0,5,16377,0.0,train,Watch
Credit Card,53429.67,"Routine review call completed, no material change flagged.",0,1,16378,0.0,train,Watch
Consumer Durable,110127.17,Standard KYC refresh completed this month.,0,9,16379,0.0,train,Watch
SME,167219.83,"Routine review call completed, no material change flagged.",0,1,16380,0.1779359430604982,train,Watch
Credit Card,201107.67,"Routine review call completed, no material change flagged.",0,2,16381,31.38093202223172,train,Elevated
Consumer Durable,312734.67,Borrower confirmed employment status unchanged.,0,8,16382,2.922374429223744,train,Watch
Retail Personal,21182.0,Standard KYC refresh completed this month.,0,7,16383,19.600499375780274,train,Watch
SME,180922.0,"Routine review call completed, no material change flagged.",0,9,16384,0.9950248756218906,train,Watch
Retail Personal,57687.5,Client mentioned cash flow stress and requested a payment holiday.,1,7,16385,41.544117647058826,train,Elevated
Credit Card,60308.5,Client mentioned cash flow stress and requested a payment holiday.,0,9,16386,8.99581589958159,train,Watch
Retail Personal,105849.67,Standard KYC refresh completed this month.,1,2,16387,40.44526901669759,train,Elevated
Consumer Durable,46630.17,Standard KYC refresh completed this month.,0,1,16388,0.0,train,Watch
Credit Card,22309.67,"Routine review call completed, no material change flagged.",0,9,16389,32.454923717059636,train,Elevated
SME,80378.17,Standard KYC refresh completed this month.,0,1,16390,0.0,train,Watch
Retail Personal,36397.0,"RM flags declining GST turnover, down 34% over two quarters.",1,3,16391,32.454923717059636,train,Elevated
Consumer Durable,33233.83,"Routine review call completed, no material change flagged.",0,4,16392,0.1779359430604982,train,Watch
Agri,111668.5,"Routine review call completed, no material change flagged.",0,6,16393,0.1779359430604982,train,Watch
Consumer Durable,46875.17,Standard KYC refresh completed this month.,1,3,16394,40.44526901669759,train,Elevated
Credit Card,48278.67,"Routine review call completed, no material change flagged.",0,7,16395,13.0859375,train,Watch
Retail Personal,56621.17,Standard KYC refresh completed this month.,1,1,16396,38.450704225352105,train,Elevated
Agri,212714.5,Borrower reports 4 consecutive late payments this quarter.,0,9,16397,31.38093202223172,train,Elevated
Credit Card,259233.0,"Routine review call completed, no material change flagged.",0,6,16398,0.5107252298263534,train,Watch
Retail Personal,39553.5,Borrower confirmed employment status unchanged.,0,7,16399,32.454923717059636,train,Elevated
SME,86331.5,Borrower confirmed employment status unchanged.,0,2,16400,2.6530612244897958,train,Watch
SME,60000.0,Standard KYC refresh completed this month.,0,1,16401,13.0859375,train,Watch
Retail Personal,49333.33,Standard KYC refresh completed this month.,1,2,16402,15.178571428571427,train,Watch
SME,51869.67,Standard KYC refresh completed this month.,0,9,16403,0.9485094850948509,train,Watch
Retail Personal,17391.67,Client mentioned cash flow stress and requested a payment holiday.,1,3,16404,96.7948717948718,train,High
Agri,70316.33,Borrower reports steady GST turnover growth of 10% this quarter.,0,1,16405,0.9950248756218906,train,Watch
Credit Card,70321.67,Client cleared prior dues ahead of schedule.,0,4,16406,0.5107252298263534,train,Watch
Retail Personal,100637.83,Client cleared prior dues ahead of schedule.,0,7,16407,0.9485094850948509,train,Watch
SME,235593.17,Standard KYC refresh completed this month.,0,4,16408,0.0,train,Watch
Credit Card,53254.5,Client mentioned cash flow stress and requested a payment holiday.,0,6,16409,2.922374429223744,train,Watch
Credit Card,36291.5,Borrower confirmed employment status unchanged.,0,7,16410,2.922374429223744,train,Watch
Consumer Durable,231044.67,Standard KYC refresh completed this month.,0,8,16411,0.0,train,Watch
SME,72489.83,Standard KYC refresh completed this month.,0,4,16412,0.9950248756218906,train,Watch
Retail Personal,99863.33,"RM flags declining GST turnover, down 43% over two quarters.",0,6,16413,32.454923717059636,train,Elevated
Retail Personal,19462.17,Client mentioned cash flow stress and requested a payment holiday.,1,3,16414,86.51162790697674,train,High
Consumer Durable,70401.67,"RM flags declining GST turnover, down 42% over two quarters.",1,7,16415,73.95833333333334,train,High
SME,140229.67,Borrower confirmed employment status unchanged.,0,6,16416,2.922374429223744,train,Watch
Retail Personal,104733.67,"RM flags declining GST turnover, down 15% over two quarters.",0,3,16417,68.6046511627907,train,High
Credit Card,218244.0,Borrower confirmed employment status unchanged.,0,2,16418,0.0,train,Watch
Retail Personal,136079.33,"Routine review call completed, no material change flagged.",0,1,16419,0.9485094850948509,train,Watch
Retail Personal,24183.83,Borrower confirmed employment status unchanged.,0,4,16420,24.342105263157894,train,Watch
SME,331426.83,Borrower reports 2 consecutive late payments this quarter.,0,8,16421,31.38093202223172,train,Elevated
Agri,79851.33,Repeated bounced auto-debit on the linked account this cycle.,0,9,16422,1.1142061281337048,train,Watch
SME,85645.83,Standard KYC refresh completed this month.,0,2,16423,5.764966740576496,train,Watch
Retail Personal,15133.0,"Routine review call completed, no material change flagged.",0,1,16424,2.922374429223744,train,Watch
Consumer Durable,386844.17,Borrower reports 4 consecutive late payments this quarter.,1,7,16425,63.33333333333333,train,Elevated
Retail Personal,194521.0,"Business expansion noted, turnover trending up.",0,7,16426,0.0,train,Watch
